sku,manufacturer_sku,manufacturer_name,short_description,sell_price,srp_price,currency_id,wequote_id
DLFR2FLMBGSKM1,,Black Nova,Alba collection Frame double frame Legrand Arteor Metal Bronze Gold  Metal Brushed  Combination: S,4278.26,0,ZAR,1208210
DLFR2FLMMBKPSK,,Black Nova,Alba collection Frame double frame Legrand Arteor Metal Mars Black  Metal Brushed  Combination: Ke,4278.26,0,ZAR,1208211
DLFR2FLMMBM1SK,,Black Nova,Alba collection Frame double frame Legrand Arteor Metal Mars Black  Metal Brushed  Combination: Mu,4278.26,0,ZAR,1208212
DLFR2FLMMBSKM1,,Black Nova,Alba collection Frame double frame Legrand Arteor Metal Mars Black  Metal Brushed  Combination: So,4278.26,0,ZAR,1208213
DLFR2FXMASKPKP,,Black Nova,Alba collection Frame double frame Metal Aluminum Silver  Metal Brushed  Combination: Keypad  Key,4278.26,0,ZAR,1208230
DLFR2FXMASKPM1,,Black Nova,Alba collection Frame double frame Metal Aluminum Silver  Metal Brushed  Combination: Keypad  Mul,4278.26,0,ZAR,1208231
DLFR2FXMASM1KP,,Black Nova,Alba collection Frame double frame Metal Aluminum Silver  Metal Brushed  Combination: Multipurpose,4278.26,0,ZAR,1208232
DLFR2FXMASM1M1,,Black Nova,Alba collection Frame double frame Metal Aluminum Silver  Metal Brushed  Combination: Multipurpose,4278.26,0,ZAR,1208233
DLFR2FXMBGKPKP,,Black Nova,Alba collection Frame double frame Metal Bronze Gold  Metal Brushed  Combination: Keypad  Keypad,4278.26,0,ZAR,1208234
DLFR2FXMBGKPM1,,Black Nova,Alba collection Frame double frame Metal Bronze Gold  Metal Brushed  Combination: Keypad  Multipu,4278.26,0,ZAR,1208235
DLFR2FXMBGM1KP,,Black Nova,Alba collection Frame double frame Metal Bronze Gold  Metal Brushed  Combination: Multipurpose/Tem,4278.26,0,ZAR,1208236
DLFR2FXMBGM1M1,,Black Nova,Alba collection Frame double frame Metal Bronze Gold  Metal Brushed  Combination: Multipurpose/Tem,4278.26,0,ZAR,1208237
DLFR2FXMMBKPKP,,Black Nova,Alba collection Frame double frame Metal Mars Black  Metal Brushed  Combination: Keypad  Keypad,4278.26,0,ZAR,1208238
DLFR2FXMMBKPM1,,Black Nova,Alba collection Frame double frame Metal Mars Black  Metal Brushed  Combination: Keypad  Multipur,4278.26,0,ZAR,1208239
DLFR2FXMMBM1KP,,Black Nova,Alba collection Frame double frame Metal Mars Black  Metal Brushed  Combination: Multipurpose/Temp,4278.26,0,ZAR,1208240
DLFR2FXMMBM1M1,,Black Nova,Alba collection Frame double frame Metal Mars Black  Metal Brushed  Combination: Multipurpose/Temp,4278.26,0,ZAR,1208241
DLFRM1XGIW,,Black Nova,Alba collection Frame Multipurpose/Temperature control interface Glass Ice White,2139.13,0,ZAR,1208242
DLFRM1XGSW,,Black Nova,Alba collection Frame Multipurpose/Temperature control interface Glass Sand White,3250.43,0,ZAR,1208243
DLFRM1XGVG,,Black Nova,Alba collection Frame Multipurpose/Temperature control interface Glass Venetian Gold,2139.13,0,ZAR,1208244
DLFRM1XGYB,,Black Nova,Alba collection Frame Multipurpose/Temperature control interface Glass York Black,2139.13,0,ZAR,1208245
DLFRM1XMAS,,Black Nova,Alba collection Frame Multipurpose/Temperature control interface Metal Aluminum Silver  Metal Brush,2139.13,0,ZAR,1208246
DLFRM1XMBG,,Black Nova,Alba collection Frame Multipurpose/Temperature control interface Metal Bronze Gold  Metal Brushed,2139.13,0,ZAR,1208247
DLFRM1XMMB,,Black Nova,Alba collection Frame Multipurpose/Temperature control interface Metal Mars Black  Metal Brushed,2139.13,0,ZAR,1208248
DLFR1FXGIW,,Black Nova,Alba collection Frame single frame Glass Ice White,2139.13,0,ZAR,1208186
DLFR1FXGSW,,Black Nova,Alba collection Frame single frame Glass Sand White,2000,0,ZAR,1208187
DLFR1FXGVG,,Black Nova,Alba collection Frame single frame Glass Venetian Gold,2139.13,0,ZAR,1208188
DLFR1FXGYB,,Black Nova,Alba collection Frame single frame Glass York Black,2139.13,0,ZAR,1208189
DLFR1FXMAS,,Black Nova,Alba collection Frame single frame Metal Aluminum Silver  Metal Brushed,2139.13,0,ZAR,1208190
DLFR1FXMBG,,Black Nova,Alba collection Frame single frame Metal Bronze Gold  Metal Brushed,2139.13,0,ZAR,1208191
DLFR1FXMMB,,Black Nova,Alba collection Frame single frame Metal Mars Black  Metal Brushed,2139.13,0,ZAR,1208192
DLFE2KXGIW,,Black Nova,Alba collection Front End 2 buttons Glass Ice White,2139.13,0,ZAR,1208170
DLFE2KXGSW,,Black Nova,Alba collection Front End 2 buttons Glass Sand White,1375.65,0,ZAR,1208171
DLFE2KXGVG,,Black Nova,Alba collection Front End 2 buttons Glass Venetian Gold,2139.13,0,ZAR,1208172
DLFE2KXGYB,,Black Nova,Alba collection Front End 2 buttons Glass York Black,2139.13,0,ZAR,1208173
DLFE4KXGIW,,Black Nova,Alba collection Front End 4 buttons Glass Ice White,2139.13,0,ZAR,1208174
DLFE4KXGSW,,Black Nova,Alba collection Front End 4 buttons Glass Sand White,1500,0,ZAR,1208175
DLFE4KXGVG,,Black Nova,Alba collection Front End 4 buttons Glass Venetian Gold,2139.13,0,ZAR,1208176
DLFE4KXGYB,,Black Nova,Alba collection Front End 4 buttons Glass York Black,2139.13,0,ZAR,1208177
DLFE8KXGIW,,Black Nova,Alba collection Front End 8 buttons Glass Ice White,2139.13,0,ZAR,1208178
DLFE8KXGSW,,Black Nova,Alba collection Front End 8 buttons Glass Sand White,1625.22,0,ZAR,1208179
DLFE8KXGVG,,Black Nova,Alba collection Front End 8 buttons Glass Venetian Gold,2139.13,0,ZAR,1208180
DLFE8KXGYB,,Black Nova,Alba collection Front End 8 buttons Glass York Black,2139.13,0,ZAR,1208181
DLFEM1XGIW,,Black Nova,Alba collection Front End Multipurpose/Temperature control interface Glass Ice White,2139.13,0,ZAR,1208182
DLFEM1XGSW,,Black Nova,Alba collection Front End Multipurpose/Temperature control interface Glass Sand White,1500,0,ZAR,1208183
DLFEM1XGVG,,Black Nova,Alba collection Front End Multipurpose/Temperature control interface Glass Venetian Gold,2139.13,0,ZAR,1208184
DLFEM1XGYB,,Black Nova,Alba collection Front End Multipurpose/Temperature control interface Glass York Black,2139.13,0,ZAR,1208185
DLDSV2,,Black Nova,Alba collection Spare DST Back End V2,5133.91,0,ZAR,1208168
DLDSV4,,Black Nova,Alba collection Spare DST Back End V4,6203.48,0,ZAR,1208169
ALTECO C-1 B,,Dali,ALTECO C-1 BLACK ATMOS SPEAKER,6860.87,0,ZAR,1207957
ALTECO C-1 WAL,,Dali,ALTECO C-1 WALNUT ATMOS SPEAKER,6860.87,0,ZAR,1207959
ALTECO C-1 W,,Dali,ALTECO C-1 WHITE ATMOS SPEAKER,6860.87,0,ZAR,1207958
SHA-EHBAL10-00,,SAVANT,ALUMINUM SHADE BRACKET HANGER BOLT 10 PACK,1263.48,0,ZAR,1209457
ADC,,HDANYWHERE,Analogue to Digital Converter,1469.57,0,ZAR,1207956
ARCHT-6,,SAVANT,ARCHITECTURAL 6.5 INCH 2-WAY STEREO IN-CEILING / PAIR,15958.26,0,ZAR,1207967
ARCHT-6-PCB,,SAVANT,ARCHITECTURAL 6.5 INCH PRE-CONSTRUCTION BRACKETS / PAIR,82.61,0,ZAR,1207968
ARCHT-6-RG,,SAVANT,ARCHITECTURAL 6.5 INCH REPLACEMENT ROUND GRILLE / EACH,1020.87,0,ZAR,1207969
ARCHT-6-SSTT,,SAVANT,ARCHITECTURAL 6.5 INCH SINGLE STEREO TWIN TWEETER STEREO IN-CEILING / EACH,8777.39,0,ZAR,1207971
ARCHT-6-SG,,SAVANT,ARCHITECTURAL 6.5 INCH SQUARE GRILLE / EACH,1020.87,0,ZAR,1207970
ARCHT-8,,SAVANT,ARCHITECTURAL 8 INCH 2-WAY STEREO IN-CEILING / PAIR,19150.43,0,ZAR,1207972
ARCHT-8-PCB,,SAVANT,ARCHITECTURAL 8 INCH PRE-CONSTRUCTION BRACKETS / PAIR,82.61,0,ZAR,1207973
ARCHT-8-RG,,SAVANT,ARCHITECTURAL 8 INCH REPLACEMENT ROUND GRILLE / EACH,1020.87,0,ZAR,1207974
ARCHT-8-SSTT,,SAVANT,ARCHITECTURAL 8 INCH SINGLE STEREO TWIN TWEETER STEREO IN-CEILING / EACH,11490.43,0,ZAR,1207976
ARCHT-8-SG,,SAVANT,ARCHITECTURAL 8 INCH SQUARE GRILLE / EACH,1020.87,0,ZAR,1207975
DRBE12C,,Black Nova,Aria collection Back End 12 buttons Crestron,8127.83,0,ZAR,1208275
DRBE12K,,Black Nova,Aria collection Back End 12 buttons KNX,8127.83,0,ZAR,1208276
DRBE12R,,Black Nova,Aria collection Back End 12 buttons RS485,8127.83,0,ZAR,1208277
DRBE09C,,Black Nova,Aria collection Back End 9 buttons Crestron,8127.83,0,ZAR,1208272
DRBE09K,,Black Nova,Aria collection Back End 9 buttons KNX,8127.83,0,ZAR,1208273
DRBE09R,,Black Nova,Aria collection Back End 9 buttons RS485,8127.83,0,ZAR,1208274
DRBETTC,,Black Nova,Aria collection Back End Temperature control interface Crestron,10625.22,0,ZAR,1208278
DRBETTK,,Black Nova,Aria collection Back End Temperature control interface KNX,9125.22,0,ZAR,1208279
DRBETTR,,Black Nova,Aria collection Back End Temperature control interface RS485,7875.65,0,ZAR,1208280
DRFE2FXGIWKPKP,,Black Nova,Aria collection Front End double frame Glass Ice White  Combination: Keypad  Keypad,4278.26,0,ZAR,1208299
DRFE2FXGIWKPTT,,Black Nova,Aria collection Front End double frame Glass Ice White  Combination: Keypad  Temperature control i,3125.22,0,ZAR,1208300
DRFE2FXGIWTTKP,,Black Nova,Aria collection Front End double frame Glass Ice White  Combination: Temperature control interface,3125.22,0,ZAR,1208301
DRFE2FXGSWKPKP,,Black Nova,Aria collection Front End double frame Glass Sand White  Combination: Keypad  Keypad,3000,0,ZAR,1208302
DRFE2FXGSWKPTT,,Black Nova,Aria collection Front End double frame Glass Sand White  Combination: Keypad  Temperature control,3125.22,0,ZAR,1208303
DRFE2FXGSWTTKP,,Black Nova,Aria collection Front End double frame Glass Sand White  Combination: Temperature control interface,3125.22,0,ZAR,1208304
DRFE2FXGVGKPKP,,Black Nova,Aria collection Front End double frame Glass Venetian Gold  Combination: Keypad  Keypad,4278.26,0,ZAR,1208305
DRFE2FXGVGKPTT,,Black Nova,Aria collection Front End double frame Glass Venetian Gold  Combination: Keypad  Temperature contr,3125.22,0,ZAR,1208306
DRFE2FXGVGTTKP,,Black Nova,Aria collection Front End double frame Glass Venetian Gold  Combination: Temperature control interf,3125.22,0,ZAR,1208307
DRFE2FXGYBKPKP,,Black Nova,Aria collection Front End double frame Glass York Black  Combination: Keypad  Keypad,4278.26,0,ZAR,1208308
DRFE2FXGYBKPTT,,Black Nova,Aria collection Front End double frame Glass York Black  Combination: Keypad  Temperature control,3125.22,0,ZAR,1208309
DRFE2FXGYBTTKP,,Black Nova,Aria collection Front End double frame Glass York Black  Combination: Temperature control interface,3125.22,0,ZAR,1208310
DRFE2FLGIWKPSK,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass Ice White  Combination: Keypad  Socket,4278.26,0,ZAR,1208287
DRFE2FLGIWSKTT,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass Ice White  Combination: Socket  Temper,2875.65,0,ZAR,1208288
DRFE2FLGIWTTSK,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass Ice White  Combination: Temperature con,2875.65,0,ZAR,1208289
DRFE2FLGSWKPSK,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass Sand White  Combination: Keypad  Socke,2750.43,0,ZAR,1208290
DRFE2FLGSWSKTT,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass Sand White  Combination: Socket  Tempe,2875.65,0,ZAR,1208291
DRFE2FLGSWTTSK,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass Sand White  Combination: Temperature co,2875.65,0,ZAR,1208292
DRFE2FLGVGKPSK,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass Venetian Gold  Combination: Keypad  So,4278.26,0,ZAR,1208293
DRFE2FLGVGSKTT,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass Venetian Gold  Combination: Socket  Te,2875.65,0,ZAR,1208294
DRFE2FLGVGTTSK,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass Venetian Gold  Combination: Temperature,2875.65,0,ZAR,1208295
DRFE2FLGYBKPSK,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass York Black  Combination: Keypad  Socke,4278.26,0,ZAR,1208296
DRFE2FLGYBSKTT,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass York Black  Combination: Socket  Tempe,2875.65,0,ZAR,1208297
DRFE2FLGYBTTSK,,Black Nova,Aria collection Front End double frame Legrand Arteor Glass York Black  Combination: Temperature co,2875.65,0,ZAR,1208298
DRFE1FXGIW,,Black Nova,Aria collection Front End single frame Glass Ice White,2139.13,0,ZAR,1208283
DRFE1FXGSW,,Black Nova,Aria collection Front End single frame Glass Sand White,1500,0,ZAR,1208284
DRFE1FXGVG,,Black Nova,Aria collection Front End single frame Glass Venetian Gold,2139.13,0,ZAR,1208285
DRFE1FXGYB,,Black Nova,Aria collection Front End single frame Glass York Black,2139.13,0,ZAR,1208286
DRFETTXGIW,,Black Nova,Aria collection Front End Temperature control interface Glass Ice White,1625.22,0,ZAR,1208311
DRFETTXGSW,,Black Nova,Aria collection Front End Temperature control interface Glass Sand White,1625.22,0,ZAR,1208312
DRFETTXGVG,,Black Nova,Aria collection Front End Temperature control interface Glass Venetian Gold,1625.22,0,ZAR,1208313
DRFETTXGYB,,Black Nova,Aria collection Front End Temperature control interface Glass York Black,1625.22,0,ZAR,1208314
DRDSV2,,Black Nova,Aria collection Spare DST Back End V2,1604.35,0,ZAR,1208281
DRDSV4,,Black Nova,Aria collection Spare DST Back End V4,2566.96,0,ZAR,1208282
WFB-MBLVC-00,,SAVANT,ASCEND BUTTON KIT (BLACK),3958.26,0,ZAR,1209724
WFB-BALVC-00,,SAVANT,ASCEND BUTTON KIT (BRUSHED ALUMINUM),3958.26,0,ZAR,1209699
WFB-BBLVC-00,,SAVANT,ASCEND BUTTON KIT (BRUSHED BLACK),3958.26,0,ZAR,1209704
WFB-BRLVC-00,,SAVANT,ASCEND BUTTON KIT (BRUSHED BRASS),3958.26,0,ZAR,1209709
WFB-BZLVC-00,,SAVANT,ASCEND BUTTON KIT (BRUSHED BRONZE),3958.26,0,ZAR,1209714
WFB-LALVC-00,,SAVANT,ASCEND BUTTON KIT (LIGHT ALMOND),3958.26,0,ZAR,1209719
WFB-MNLVC-00,,SAVANT,ASCEND BUTTON KIT (NICKEL),3958.26,0,ZAR,1209734
WFB-SWLVC-00,,SAVANT,ASCEND BUTTON KIT (SNOW WHITE),3958.26,0,ZAR,1209739
WFB-MGLVC-00,,SAVANT,ASCEND BUTTON KIT (SPACE GRAY),3958.26,0,ZAR,1209729
WFB-MBENGV-00,,SAVANT,ASCEND ENGRAVING (BLACK),1167.83,0,ZAR,1209720
WFB-BAENGV-00,,SAVANT,ASCEND ENGRAVING (BRUSHED ALUMINUM),1167.83,0,ZAR,1209695
WFB-BBENGV-00,,SAVANT,ASCEND ENGRAVING (BRUSHED BLACK),1167.83,0,ZAR,1209700
WFB-BRENGV-00,,SAVANT,ASCEND ENGRAVING (BRUSHED BRASS),1167.83,0,ZAR,1209705
WFB-BZENGV-00,,SAVANT,ASCEND ENGRAVING (BRUSHED BRONZE),1167.83,0,ZAR,1209710
WFB-LAENGV-00,,SAVANT,ASCEND ENGRAVING (LIGHT ALMOND),1167.83,0,ZAR,1209715
WFB-MNENGV-00,,SAVANT,ASCEND ENGRAVING (NICKEL),1167.83,0,ZAR,1209730
WFB-SWENGV-00,,SAVANT,ASCEND ENGRAVING (SNOW WHITE),2173.913,0,ZAR,1209735
WFB-MGENGV-00,,SAVANT,ASCEND ENGRAVING (SPACE GRAY),1167.83,0,ZAR,1209725
FF1-0S0MBM-00,,SAVANT,ASCEND FACEPLATE - 1 GANG (BLACK),782.61,0,ZAR,1208416
FF1-0S0BAM-00,,SAVANT,ASCEND FACEPLATE - 1 GANG (BRUSHED ALUMINUM),782.61,0,ZAR,1208411
FF1-0S0BBM-00,,SAVANT,ASCEND FACEPLATE - 1 GANG (BRUSHED BLACK),782.61,0,ZAR,1208412
FF1-0S0BRM-00,,SAVANT,ASCEND FACEPLATE - 1 GANG (BRUSHED BRASS),782.61,0,ZAR,1208413
FF1-0S0BZM-00,,SAVANT,ASCEND FACEPLATE - 1 GANG (BRUSHED BRONZE),782.61,0,ZAR,1208414
FF1-0S0LAM-00,,SAVANT,ASCEND FACEPLATE - 1 GANG (LIGHT ALMOND),782.61,0,ZAR,1208415
FF1-0S0MNM-00,,SAVANT,ASCEND FACEPLATE - 1 GANG (NICKEL),782.61,0,ZAR,1208418
FF1-0S0SWM-00,,SAVANT,ASCEND FACEPLATE - 1 GANG (SNOW WHITE),782.61,0,ZAR,1208419
FF1-0S0MGM-00,,SAVANT,ASCEND FACEPLATE - 1 GANG (SPACE GRAY),782.61,0,ZAR,1208417
FF2-0S0MBM-00,,SAVANT,ASCEND FACEPLATE - 2 GANG (BLACK),979.13,0,ZAR,1208425
FF2-0S0BAM-00,,SAVANT,ASCEND FACEPLATE - 2 GANG (BRUSHED ALUMINUM),979.13,0,ZAR,1208420
FF2-0S0BBM-00,,SAVANT,ASCEND FACEPLATE - 2 GANG (BRUSHED BLACK),979.13,0,ZAR,1208421
FF2-0S0BRM-00,,SAVANT,ASCEND FACEPLATE - 2 GANG (BRUSHED BRASS),979.13,0,ZAR,1208422
FF2-0S0BZM-00,,SAVANT,ASCEND FACEPLATE - 2 GANG (BRUSHED BRONZE),979.13,0,ZAR,1208423
FF2-0S0LAM-00,,SAVANT,ASCEND FACEPLATE - 2 GANG (LIGHT ALMOND),979.13,0,ZAR,1208424
FF2-0S0MNM-00,,SAVANT,ASCEND FACEPLATE - 2 GANG (NICKEL),979.13,0,ZAR,1208427
FF2-0S0SWM-00,,SAVANT,ASCEND FACEPLATE - 2 GANG (SNOW WHITE),979.13,0,ZAR,1208428
FF2-0S0MGM-00,,SAVANT,ASCEND FACEPLATE - 2 GANG (SPACE GRAY),979.13,0,ZAR,1208426
FF3-0S0MBM-00,,SAVANT,ASCEND FACEPLATE - 3 GANG (BLACK),1174.78,0,ZAR,1208434
FF3-0S0BAM-00,,SAVANT,ASCEND FACEPLATE - 3 GANG (BRUSHED ALUMINUM),1174.78,0,ZAR,1208429
FF3-0S0BBM-00,,SAVANT,ASCEND FACEPLATE - 3 GANG (BRUSHED BLACK),1174.78,0,ZAR,1208430
FF3-0S0BRM-00,,SAVANT,ASCEND FACEPLATE - 3 GANG (BRUSHED BRASS),1174.78,0,ZAR,1208431
FF3-0S0BZM-00,,SAVANT,ASCEND FACEPLATE - 3 GANG (BRUSHED BRONZE),1174.78,0,ZAR,1208432
FF3-0S0LAM-00,,SAVANT,ASCEND FACEPLATE - 3 GANG (LIGHT ALMOND),1174.78,0,ZAR,1208433
FF3-0S0MNM-00,,SAVANT,ASCEND FACEPLATE - 3 GANG (NICKEL),1174.78,0,ZAR,1208436
FF3-0S0SWM-00,,SAVANT,ASCEND FACEPLATE - 3 GANG (SNOW WHITE),1174.78,0,ZAR,1208437
FF3-0S0MGM-00,,SAVANT,ASCEND FACEPLATE - 3 GANG (SPACE GRAY),1174.78,0,ZAR,1208435
FF4-0S0MBM-00,,SAVANT,ASCEND FACEPLATE - 4 GANG (BLACK),1566.09,0,ZAR,1208443
FF4-0S0BAM-00,,SAVANT,ASCEND FACEPLATE - 4 GANG (BRUSHED ALUMINUM),1566.09,0,ZAR,1208438
FF4-0S0BBM-00,,SAVANT,ASCEND FACEPLATE - 4 GANG (BRUSHED BLACK),1566.09,0,ZAR,1208439
FF4-0S0BRM-00,,SAVANT,ASCEND FACEPLATE - 4 GANG (BRUSHED BRASS),1566.09,0,ZAR,1208440
FF4-0S0BZM-00,,SAVANT,ASCEND FACEPLATE - 4 GANG (BRUSHED BRONZE),1566.09,0,ZAR,1208441
FF4-0S0LAM-00,,SAVANT,ASCEND FACEPLATE - 4 GANG (LIGHT ALMOND),1566.09,0,ZAR,1208442
FF4-0S0MNM-00,,SAVANT,ASCEND FACEPLATE - 4 GANG (NICKEL),1566.09,0,ZAR,1208445
FF4-0S0SWM-00,,SAVANT,ASCEND FACEPLATE - 4 GANG (SNOW WHITE),1566.09,0,ZAR,1208446
FF4-0S0MGM-00,,SAVANT,ASCEND FACEPLATE - 4 GANG (SPACE GRAY),1566.09,0,ZAR,1208444
WFB-MBLV02-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BLACK),11191.3,0,ZAR,1209721
WFB-BALV02-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BRUSHED ALUMINUM),11191.3,0,ZAR,1209696
WFB-BBLV02-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BRUSHED BLACK),11191.3,0,ZAR,1209701
WFB-BRLV02-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BRUSHED BRASS),11191.3,0,ZAR,1209706
WFB-BZLV02-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BRUSHED BRONZE),11191.3,0,ZAR,1209711
WFB-LALV02-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (LIGHT ALMOND),11191.3,0,ZAR,1209716
WFB-MNLV02-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (NICKEL),11191.3,0,ZAR,1209731
WFB-SWLV02-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (SNOW WHITE),11191.3,0,ZAR,1209736
WFB-MGLV02-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (SPACE GRAY),11191.3,0,ZAR,1209726
WFB-MBLV04-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BLACK),11191.3,0,ZAR,1209722
WFB-BALV04-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BRUSHED ALUMINUM),11191.3,0,ZAR,1209697
WFB-BBLV04-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BRUSHED BLACK),11191.3,0,ZAR,1209702
WFB-BRLV04-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BRUSHED BRASS),11191.3,0,ZAR,1209707
WFB-BZLV04-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BRUSHED BRONZE),10982.6087,0,ZAR,1209712
WFB-LALV04-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (LIGHT ALMOND),11191.3,0,ZAR,1209717
WFB-MNLV04-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (NICKEL),11191.3,0,ZAR,1209732
WFB-SWLV04-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (SNOW WHITE),11191.3,0,ZAR,1209737
WFB-MGLV04-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (SPACE GRAY),11191.3,0,ZAR,1209727
WFB-MBLV05-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BLACK),11191.3,0,ZAR,1209723
WFB-BALV05-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BRUSHED ALUMINUM),11191.3,0,ZAR,1209698
WFB-BBLV05-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BRUSHED BLACK),11191.3,0,ZAR,1209703
WFB-BRLV05-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BRUSHED BRASS),11191.3,0,ZAR,1209708
WFB-BZLV05-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BRUSHED BRONZE),11191.3,0,ZAR,1209713
WFB-LALV05-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (LIGHT ALMOND),11191.3,0,ZAR,1209718
WFB-MNLV05-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (NICKEL),11191.3,0,ZAR,1209733
WFB-SWLV05-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (SNOW WHITE),11191.3,0,ZAR,1209738
WFB-MGLV05-00,,SAVANT,ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (SPACE GRAY),11191.3,0,ZAR,1209728
C10084,,Cambridge Audio,AUD100 2RCA-2RCA 1m interconnect,260,0,ZAR,1208009
C10085,,Cambridge Audio,AUD100 2RCA-2RCA 2m interconnect,329.57,0,ZAR,1208010
BLAB12,,AudioQuest,Audioquest Black Lab 12m Subwoofer Cable,2173.04,0,ZAR,1208003
BLAB08,,AudioQuest,Audioquest Black Lab 8m Subwoofer Cable,1651.3,0,ZAR,1208002
OPTFOR0.75,,AudioQuest,Audioquest Forest Optilink 0.75m Braided Optical Fiber Cable,868.7,0,ZAR,1208863
OPTFOR01.5,,AudioQuest,Audioquest Forest Optilink 1.5m Braided Optical Fiber Cable,1042.61,0,ZAR,1208864
IRED05,,AudioQuest,Audioquest Irish Red 5m Subwoofer Cable,3477.39,0,ZAR,1208636
OPTPEA0.75,,AudioQuest,Audioquest Pearl Optilink 0.75m PVC Optical Fiber Cable,607.83,0,ZAR,1208875
OPTPEA01.5,,AudioQuest,Audioquest Pearl Optilink 1.5m PVC Optical Fiber Cable,694.78,0,ZAR,1208876
ROCK882.5PR,,AudioQuest,Audioquest Rocket 88 25m Banana Plug Speaker Cable,3477.39,0,ZAR,1209320
SGBAN100120S,,AudioQuest,Audioquest SG100 SureGrip Silver Banana Plugs 120,19913.04,0,ZAR,1209408
AUTOMATE-REM15,,SAVANT,AUTOMATE 15 CHANNEL REMOTE,3229.57,0,ZAR,1207984
AV10,,Vogels,AV 10 AV Support,1564.35,0,ZAR,1207987
C11084,,Cambridge Audio,AX C25 CD Player,8694.78,0,ZAR,1208029
C11087,,Cambridge Audio,AX C35CD Player,11303.48,0,ZAR,1208030
C11079,,Cambridge Audio,AXA25 Integrated Amplifier Grey,8694.78,0,ZAR,1208027
C11082,,Cambridge Audio,AXA35 Integrated Amplifier w/ Built-in Phono-stage Grey,11303.48,0,ZAR,1208028
DHBXDP,,Black Nova,Axes Collection Back Box and parts for Third Party RFID Reader Integration,2139.13,0,ZAR,1208151
DHBECHC,,Black Nova,Axes Collection Back End Card Holder Crestron,5989.57,0,ZAR,1208136
DHBECHK,,Black Nova,Axes Collection Back End Card Holder KNX,5989.57,0,ZAR,1208137
DHBECRC,,Black Nova,Axes Collection Back End Card Holder RFID Reader Crestron,5989.57,0,ZAR,1208139
DHBECRK,,Black Nova,Axes Collection Back End Card Holder RFID Reader KNX,5989.57,0,ZAR,1208140
DHBECRR,,Black Nova,Axes Collection Back End Card Holder RFID Reader RS485,5989.57,0,ZAR,1208141
DHBECHR,,Black Nova,Axes Collection Back End Card Holder RS485,5989.57,0,ZAR,1208138
DHBEKNC,,Black Nova,Axes Collection Back End Door Panel Numbers Keypad Crestron,5989.57,0,ZAR,1208145
DHBEKNK,,Black Nova,Axes Collection Back End Door Panel Numbers Keypad KNX,5989.57,0,ZAR,1208146
DHBEKNR,,Black Nova,Axes Collection Back End Door Panel Numbers Keypad RS485,5989.57,0,ZAR,1208147
DHBEDRC,,Black Nova,Axes Collection Back End Door Panel RFID Reader Crestron,5989.57,0,ZAR,1208142
