odoo_id,sku,display_name,list_price,standard_price
15094,FF3-0S0BRM-00,[FF3-0S0BRM-00] ASCEND FACEPLATE - 3 GANG (BRUSHED BRASS),1174.78,939.83
15095,FF3-0S0BZM-00,[FF3-0S0BZM-00] ASCEND FACEPLATE - 3 GANG (BRUSHED BRONZE),1174.78,939.83
15096,FF3-0S0LAM-00,[FF3-0S0LAM-00] ASCEND FACEPLATE - 3 GANG (LIGHT ALMOND),1174.78,939.83
15099,FF3-0S0MNM-00,[FF3-0S0MNM-00] ASCEND FACEPLATE - 3 GANG (NICKEL),1174.78,939.83
15100,FF3-0S0SWM-00,[FF3-0S0SWM-00] ASCEND FACEPLATE - 3 GANG (SNOW WHITE),1174.78,939.83
15098,FF3-0S0MGM-00,[FF3-0S0MGM-00] ASCEND FACEPLATE - 3 GANG (SPACE GRAY),1174.78,939.83
15106,FF4-0S0MBM-00,[FF4-0S0MBM-00] ASCEND FACEPLATE - 4 GANG (BLACK),1566.09,1252.87
15101,FF4-0S0BAM-00,[FF4-0S0BAM-00] ASCEND FACEPLATE - 4 GANG (BRUSHED ALUMINUM),1566.09,1252.87
15102,FF4-0S0BBM-00,[FF4-0S0BBM-00] ASCEND FACEPLATE - 4 GANG (BRUSHED BLACK),1566.09,1252.87
15103,FF4-0S0BRM-00,[FF4-0S0BRM-00] ASCEND FACEPLATE - 4 GANG (BRUSHED BRASS),1566.09,1252.87
15104,FF4-0S0BZM-00,[FF4-0S0BZM-00] ASCEND FACEPLATE - 4 GANG (BRUSHED BRONZE),1566.09,1252.87
15105,FF4-0S0LAM-00,[FF4-0S0LAM-00] ASCEND FACEPLATE - 4 GANG (LIGHT ALMOND),1566.09,1252.87
15108,FF4-0S0MNM-00,[FF4-0S0MNM-00] ASCEND FACEPLATE - 4 GANG (NICKEL),1566.09,1252.87
15109,FF4-0S0SWM-00,[FF4-0S0SWM-00] ASCEND FACEPLATE - 4 GANG (SNOW WHITE),1566.09,1252.87
15107,FF4-0S0MGM-00,[FF4-0S0MGM-00] ASCEND FACEPLATE - 4 GANG (SPACE GRAY),1566.09,1252.87
15363,WFB-MBLV02-00,[WFB-MBLV02-00] ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BLACK),11191.3,6714.79
15338,WFB-BALV02-00,[WFB-BALV02-00] ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BRUSHED ALUMINUM),11191.3,6714.79
15343,WFB-BBLV02-00,[WFB-BBLV02-00] ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BRUSHED BLACK),11191.3,6714.79
15348,WFB-BRLV02-00,[WFB-BRLV02-00] ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BRUSHED BRASS),11191.3,6714.79
15353,WFB-BZLV02-00,[WFB-BZLV02-00] ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (BRUSHED BRONZE),11191.3,6714.79
15358,WFB-LALV02-00,[WFB-LALV02-00] ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (LIGHT ALMOND),11191.3,6714.79
15373,WFB-MNLV02-00,[WFB-MNLV02-00] ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (NICKEL),11191.3,6714.79
15378,WFB-SWLV02-00,[WFB-SWLV02-00] ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (SNOW WHITE),11191.3,6714.79
15368,WFB-MGLV02-00,[WFB-MGLV02-00] ASCEND LOW VOLTAGE KEYPAD - 2 BUTTON (SPACE GRAY),11191.3,6714.79
15364,WFB-MBLV04-00,[WFB-MBLV04-00] ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BLACK),11191.3,6714.79
15339,WFB-BALV04-00,[WFB-BALV04-00] ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BRUSHED ALUMINUM),11191.3,6714.79
15344,WFB-BBLV04-00,[WFB-BBLV04-00] ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BRUSHED BLACK),11191.3,6714.79
15349,WFB-BRLV04-00,[WFB-BRLV04-00] ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BRUSHED BRASS),11191.3,6714.79
15354,WFB-BZLV04-00,[WFB-BZLV04-00] ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (BRUSHED BRONZE),11191.3,6714.79
15359,WFB-LALV04-00,[WFB-LALV04-00] ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (LIGHT ALMOND),11191.3,6714.79
15374,WFB-MNLV04-00,[WFB-MNLV04-00] ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (NICKEL),11191.3,6714.79
15379,WFB-SWLV04-00,[WFB-SWLV04-00] ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (SNOW WHITE),11191.3,6714.79
15369,WFB-MGLV04-00,[WFB-MGLV04-00] ASCEND LOW VOLTAGE KEYPAD - 4 BUTTON (SPACE GRAY),11191.3,6714.79
15365,WFB-MBLV05-00,[WFB-MBLV05-00] ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BLACK),11191.3,6714.79
15340,WFB-BALV05-00,[WFB-BALV05-00] ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BRUSHED ALUMINUM),11191.3,6714.79
15345,WFB-BBLV05-00,[WFB-BBLV05-00] ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BRUSHED BLACK),11191.3,6714.79
15350,WFB-BRLV05-00,[WFB-BRLV05-00] ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BRUSHED BRASS),11191.3,6714.79
15355,WFB-BZLV05-00,[WFB-BZLV05-00] ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (BRUSHED BRONZE),11191.3,6714.79
15360,WFB-LALV05-00,[WFB-LALV05-00] ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (LIGHT ALMOND),11191.3,6714.79
15375,WFB-MNLV05-00,[WFB-MNLV05-00] ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (NICKEL),11191.3,6714.79
15380,WFB-SWLV05-00,[WFB-SWLV05-00] ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (SNOW WHITE),11191.3,6714.79
15370,WFB-MGLV05-00,[WFB-MGLV05-00] ASCEND LOW VOLTAGE KEYPAD - 5 BUTTON (SPACE GRAY),11191.3,6714.79
13441,C10084,[C10084] AUD100 2RCA-2RCA 1m interconnect,260,156
13442,C10085,[C10085] AUD100 2RCA-2RCA 2m interconnect,329.57,197.74
15011,AUTOMATE-REM15,[AUTOMATE-REM15] AUTOMATE 15 CHANNEL REMOTE,3229.57,1937.74
14489,AV10,[AV10] AV 10 AV Support,1564.35,610.43
13460,C11084,[C11084] AX C25 CD Player,8694.78,6086.35
13461,C11087,[C11087] AX C35CD Player,11303.48,7912.43
13458,C11079,[C11079] AXA25 Integrated Amplifier Grey,8694.78,6086.35
13459,C11082,[C11082] AXA35 Integrated Amplifier w/ Built-in Phono-stage Grey,11303.48,7912.43
13463,C11091,[C11091] AXR100 FM/AM Stereo Receiver Grey,16520.87,11564.61
13462,C11089,[C11089] AXR85 FM/AM Stereo Receiver Grey,14781.74,10347.22
13614,ACTIVEWIRE10M,[ACTIVEWIRE10M] Active HDMI 10m,3043.48,2100
13611,ACTIVEMAX10M,[ACTIVEMAX10M] Active MAX HDMI 10m,4173.91,2504.35
13612,ACTIVEMAX15M,[ACTIVEMAX15M] Active MAX HDMI 15m,4304.35,2970
13613,ACTIVEMAX8M,[ACTIVEMAX8M] Active MAX HDMI 8m,3608.7,2165.22
13190,PFIXPLANO-00180,[PFIXPLANO-00180] Adeo Plano 135 Vision Acoustik,40417.39,0
13438,KLDD1FCG.,[KLDD1FCG.] Alba 8b 1f Crestron Glass,13200,12521.74
13287,DLBE12C,[DLBE12C] Alba collection Back End 12 buttons Crestron,10266.96,6160.17
13288,DLBE12K,[DLBE12K] Alba collection Back End 12 buttons KNX,10266.96,6160.17
13289,DLBE12R,[DLBE12R] Alba collection Back End 12 buttons RS485,10266.96,6160.17
13290,DLBEM1C,[DLBEM1C] Alba collection Back End Multipurpose/Temperature control interface Crestron,12406.09,7443.65
13291,DLBEM1K,[DLBEM1K] Alba collection Back End Multipurpose/Temperature control interface KNX,12406.09,7443.65
13292,DLBEM1R,[DLBEM1R] Alba collection Back End Multipurpose/Temperature control interface RS485,12406.09,7443.65
13367,DLFRM1XGIW,[DLFRM1XGIW] Alba collection Frame Multipurpose/Temperature control interface Glass Ice White,2139.13,1283.48
13368,DLFRM1XGSW,[DLFRM1XGSW] Alba collection Frame Multipurpose/Temperature control interface Glass Sand White,3250.43,1950.26
13369,DLFRM1XGVG,[DLFRM1XGVG] Alba collection Frame Multipurpose/Temperature control interface Glass Venetian Gold,2139.13,1283.48
13370,DLFRM1XGYB,[DLFRM1XGYB] Alba collection Frame Multipurpose/Temperature control interface Glass York Black,2139.13,1283.48
13371,DLFRM1XMAS,[DLFRM1XMAS] Alba collection Frame Multipurpose/Temperature control interface Metal Aluminum Silver  Metal Brush,2139.13,1283.48
13372,DLFRM1XMBG,[DLFRM1XMBG] Alba collection Frame Multipurpose/Temperature control interface Metal Bronze Gold  Metal Brushed,2139.13,1283.48
13373,DLFRM1XMMB,[DLFRM1XMMB] Alba collection Frame Multipurpose/Temperature control interface Metal Mars Black  Metal Brushed,2139.13,1283.48
13339,DLFR2FXGIWKPKP,[DLFR2FXGIWKPKP] Alba collection Frame double frame Glass Ice White  Combination: Keypad  Keypad,4278.26,2566.96
13340,DLFR2FXGIWKPM1,[DLFR2FXGIWKPM1] Alba collection Frame double frame Glass Ice White  Combination: Keypad  Multipurpose/Temperature,4278.26,2566.96
13342,DLFR2FXGIWM1M1,[DLFR2FXGIWM1M1] Alba collection Frame double frame Glass Ice White  Combination: Multipurpose/Temperature control i,4278.26,2566.96
13341,DLFR2FXGIWM1KP,[DLFR2FXGIWM1KP] Alba collection Frame double frame Glass Ice White  Combination: Multipurpose/Temperature control i,4278.26,2566.96
13343,DLFR2FXGSWKPKP,[DLFR2FXGSWKPKP] Alba collection Frame double frame Glass Sand White  Combination: Keypad  Keypad,4000,2400
13344,DLFR2FXGSWKPM1,[DLFR2FXGSWKPM1] Alba collection Frame double frame Glass Sand White  Combination: Keypad  Multipurpose/Temperature,5250.43,3150.26
13345,DLFR2FXGSWM1KP,[DLFR2FXGSWM1KP] Alba collection Frame double frame Glass Sand White  Combination: Multipurpose/Temperature control,5250.43,3150.26
13346,DLFR2FXGSWM1M1,[DLFR2FXGSWM1M1] Alba collection Frame double frame Glass Sand White  Combination: Multipurpose/Temperature control,6500,3900
13347,DLFR2FXGVGKPKP,[DLFR2FXGVGKPKP] Alba collection Frame double frame Glass Venetian Gold  Combination: Keypad  Keypad,4278.26,2566.96
13348,DLFR2FXGVGKPM1,[DLFR2FXGVGKPM1] Alba collection Frame double frame Glass Venetian Gold  Combination: Keypad  Multipurpose/Temperat,4278.26,2566.96
13349,DLFR2FXGVGM1KP,[DLFR2FXGVGM1KP] Alba collection Frame double frame Glass Venetian Gold  Combination: Multipurpose/Temperature contr,4278.26,2566.96
13350,DLFR2FXGVGM1M1,[DLFR2FXGVGM1M1] Alba collection Frame double frame Glass Venetian Gold  Combination: Multipurpose/Temperature contr,4278.26,2566.96
13351,DLFR2FXGYBKPKP,[DLFR2FXGYBKPKP] Alba collection Frame double frame Glass York Black  Combination: Keypad  Keypad,4278.26,2566.96
13352,DLFR2FXGYBKPM1,[DLFR2FXGYBKPM1] Alba collection Frame double frame Glass York Black  Combination: Keypad  Multipurpose/Temperature,4278.26,2566.96
13353,DLFR2FXGYBM1KP,[DLFR2FXGYBM1KP] Alba collection Frame double frame Glass York Black  Combination: Multipurpose/Temperature control,4278.26,2566.96
13354,DLFR2FXGYBM1M1,[DLFR2FXGYBM1M1] Alba collection Frame double frame Glass York Black  Combination: Multipurpose/Temperature control,4278.26,2566.96
13318,DLFR2FLGIWKPSK,[DLFR2FLGIWKPSK] Alba collection Frame double frame Legrand Arteor Glass Ice White  Combination: Keypad  Socket,4278.26,2566.96
13319,DLFR2FLGIWM1SK,[DLFR2FLGIWM1SK] Alba collection Frame double frame Legrand Arteor Glass Ice White  Combination: Multipurpose/Temper,4278.26,2566.96
13320,DLFR2FLGIWSKM1,[DLFR2FLGIWSKM1] Alba collection Frame double frame Legrand Arteor Glass Ice White  Combination: Socket  Multipurpo,4278.26,2566.96
13321,DLFR2FLGSWKPSK,[DLFR2FLGSWKPSK] Alba collection Frame double frame Legrand Arteor Glass Sand White  Combination: Keypad  Socket,3250.43,1950.26
13322,DLFR2FLGSWM1SK,[DLFR2FLGSWM1SK] Alba collection Frame double frame Legrand Arteor Glass Sand White  Combination: Multipurpose/Tempe,4500,2700
13323,DLFR2FLGSWSKM1,[DLFR2FLGSWSKM1] Alba collection Frame double frame Legrand Arteor Glass Sand White  Combination: Socket  Multipurp,4500,2700
13324,DLFR2FLGVGKPSK,[DLFR2FLGVGKPSK] Alba collection Frame double frame Legrand Arteor Glass Venetian Gold  Combination: Keypad  Socket,4278.26,2566.96
13325,DLFR2FLGVGM1SK,[DLFR2FLGVGM1SK] Alba collection Frame double frame Legrand Arteor Glass Venetian Gold  Combination: Multipurpose/Te,4278.26,2566.96
13326,DLFR2FLGVGSKM1,[DLFR2FLGVGSKM1] Alba collection Frame double frame Legrand Arteor Glass Venetian Gold  Combination: Socket  Multip,4278.26,2566.96
13327,DLFR2FLGYBKPSK,[DLFR2FLGYBKPSK] Alba collection Frame double frame Legrand Arteor Glass York Black  Combination: Keypad  Socket,4278.26,2566.96
13328,DLFR2FLGYBM1SK,[DLFR2FLGYBM1SK] Alba collection Frame double frame Legrand Arteor Glass York Black  Combination: Multipurpose/Tempe,4278.26,2566.96
13329,DLFR2FLGYBSKM1,[DLFR2FLGYBSKM1] Alba collection Frame double frame Legrand Arteor Glass York Black  Combination: Socket  Multipurp,4278.26,2566.96
13330,DLFR2FLMASKPSK,[DLFR2FLMASKPSK] Alba collection Frame double frame Legrand Arteor Metal Aluminum Silver  Metal Brushed  Combinatio,4278.26,2566.96
13332,DLFR2FLMASSKM1,[DLFR2FLMASSKM1] Alba collection Frame double frame Legrand Arteor Metal Aluminum Silver  Metal Brushed  Combinatio,4278.26,2566.96
13331,DLFR2FLMASM1SK,[DLFR2FLMASM1SK] Alba collection Frame double frame Legrand Arteor Metal Aluminum Silver  Metal Brushed  Combinatio,4278.26,2566.96
13333,DLFR2FLMBGKPSK,[DLFR2FLMBGKPSK] Alba collection Frame double frame Legrand Arteor Metal Bronze Gold  Metal Brushed  Combination: K,4278.26,2566.96
13334,DLFR2FLMBGM1SK,[DLFR2FLMBGM1SK] Alba collection Frame double frame Legrand Arteor Metal Bronze Gold  Metal Brushed  Combination: M,4278.26,2566.96
13335,DLFR2FLMBGSKM1,[DLFR2FLMBGSKM1] Alba collection Frame double frame Legrand Arteor Metal Bronze Gold  Metal Brushed  Combination: S,4278.26,2566.96
13336,DLFR2FLMMBKPSK,[DLFR2FLMMBKPSK] Alba collection Frame double frame Legrand Arteor Metal Mars Black  Metal Brushed  Combination: Ke,4278.26,2566.96
13337,DLFR2FLMMBM1SK,[DLFR2FLMMBM1SK] Alba collection Frame double frame Legrand Arteor Metal Mars Black  Metal Brushed  Combination: Mu,4278.26,2566.96
13338,DLFR2FLMMBSKM1,[DLFR2FLMMBSKM1] Alba collection Frame double frame Legrand Arteor Metal Mars Black  Metal Brushed  Combination: So,4278.26,2566.96
13355,DLFR2FXMASKPKP,[DLFR2FXMASKPKP] Alba collection Frame double frame Metal Aluminum Silver  Metal Brushed  Combination: Keypad  Key,4278.26,2566.96
13356,DLFR2FXMASKPM1,[DLFR2FXMASKPM1] Alba collection Frame double frame Metal Aluminum Silver  Metal Brushed  Combination: Keypad  Mul,4278.26,2566.96
13357,DLFR2FXMASM1KP,[DLFR2FXMASM1KP] Alba collection Frame double frame Metal Aluminum Silver  Metal Brushed  Combination: Multipurpose,4278.26,2566.96
13358,DLFR2FXMASM1M1,[DLFR2FXMASM1M1] Alba collection Frame double frame Metal Aluminum Silver  Metal Brushed  Combination: Multipurpose,4278.26,2566.96
13359,DLFR2FXMBGKPKP,[DLFR2FXMBGKPKP] Alba collection Frame double frame Metal Bronze Gold  Metal Brushed  Combination: Keypad  Keypad,4278.26,2566.96
13360,DLFR2FXMBGKPM1,[DLFR2FXMBGKPM1] Alba collection Frame double frame Metal Bronze Gold  Metal Brushed  Combination: Keypad  Multipu,4278.26,2566.96
13361,DLFR2FXMBGM1KP,[DLFR2FXMBGM1KP] Alba collection Frame double frame Metal Bronze Gold  Metal Brushed  Combination: Multipurpose/Tem,4278.26,2566.96
13362,DLFR2FXMBGM1M1,[DLFR2FXMBGM1M1] Alba collection Frame double frame Metal Bronze Gold  Metal Brushed  Combination: Multipurpose/Tem,4278.26,2566.96
13363,DLFR2FXMMBKPKP,[DLFR2FXMMBKPKP] Alba collection Frame double frame Metal Mars Black  Metal Brushed  Combination: Keypad  Keypad,4278.26,2566.96
13364,DLFR2FXMMBKPM1,[DLFR2FXMMBKPM1] Alba collection Frame double frame Metal Mars Black  Metal Brushed  Combination: Keypad  Multipur,4278.26,2566.96
13366,DLFR2FXMMBM1M1,[DLFR2FXMMBM1M1] Alba collection Frame double frame Metal Mars Black  Metal Brushed  Combination: Multipurpose/Temp,4278.26,2566.96
13365,DLFR2FXMMBM1KP,[DLFR2FXMMBM1KP] Alba collection Frame double frame Metal Mars Black  Metal Brushed  Combination: Multipurpose/Temp,4278.26,2566.96
13311,DLFR1FXGIW,[DLFR1FXGIW] Alba collection Frame single frame Glass Ice White,2139.13,1283.48
13312,DLFR1FXGSW,[DLFR1FXGSW] Alba collection Frame single frame Glass Sand White,2000,1200
13313,DLFR1FXGVG,[DLFR1FXGVG] Alba collection Frame single frame Glass Venetian Gold,2139.13,1283.48
13314,DLFR1FXGYB,[DLFR1FXGYB] Alba collection Frame single frame Glass York Black,2139.13,1283.48
13315,DLFR1FXMAS,[DLFR1FXMAS] Alba collection Frame single frame Metal Aluminum Silver  Metal Brushed,2139.13,1283.48
13316,DLFR1FXMBG,[DLFR1FXMBG] Alba collection Frame single frame Metal Bronze Gold  Metal Brushed,2139.13,1283.48
13317,DLFR1FXMMB,[DLFR1FXMMB] Alba collection Frame single frame Metal Mars Black  Metal Brushed,2139.13,1283.48
13295,DLFE2KXGIW,[DLFE2KXGIW] Alba collection Front End 2 buttons Glass Ice White,2139.13,1283.48
13296,DLFE2KXGSW,[DLFE2KXGSW] Alba collection Front End 2 buttons Glass Sand White,1375.65,825.39
13297,DLFE2KXGVG,[DLFE2KXGVG] Alba collection Front End 2 buttons Glass Venetian Gold,2139.13,1283.48
13298,DLFE2KXGYB,[DLFE2KXGYB] Alba collection Front End 2 buttons Glass York Black,2139.13,1283.48
13299,DLFE4KXGIW,[DLFE4KXGIW] Alba collection Front End 4 buttons Glass Ice White,2139.13,1283.48
13300,DLFE4KXGSW,[DLFE4KXGSW] Alba collection Front End 4 buttons Glass Sand White,1500,900
13301,DLFE4KXGVG,[DLFE4KXGVG] Alba collection Front End 4 buttons Glass Venetian Gold,2139.13,1283.48
13302,DLFE4KXGYB,[DLFE4KXGYB] Alba collection Front End 4 buttons Glass York Black,2139.13,1283.48
13303,DLFE8KXGIW,[DLFE8KXGIW] Alba collection Front End 8 buttons Glass Ice White,2139.13,1283.48
13304,DLFE8KXGSW,[DLFE8KXGSW] Alba collection Front End 8 buttons Glass Sand White,1625.22,975.13
13305,DLFE8KXGVG,[DLFE8KXGVG] Alba collection Front End 8 buttons Glass Venetian Gold,2139.13,1283.48
13306,DLFE8KXGYB,[DLFE8KXGYB] Alba collection Front End 8 buttons Glass York Black,2139.13,1283.48
13307,DLFEM1XGIW,[DLFEM1XGIW] Alba collection Front End Multipurpose/Temperature control interface Glass Ice White,2139.13,1283.48
13308,DLFEM1XGSW,[DLFEM1XGSW] Alba collection Front End Multipurpose/Temperature control interface Glass Sand White,1500,900
13309,DLFEM1XGVG,[DLFEM1XGVG] Alba collection Front End Multipurpose/Temperature control interface Glass Venetian Gold,2139.13,1283.48
13310,DLFEM1XGYB,[DLFEM1XGYB] Alba collection Front End Multipurpose/Temperature control interface Glass York Black,2139.13,1283.48
13293,DLDSV2,[DLDSV2] Alba collection Spare DST Back End V2,5133.91,3080.35
13294,DLDSV4,[DLDSV4] Alba collection Spare DST Back End V4,6203.48,3722.09
13615,ADC,[ADC] Analogue to Digital Converter,1469.57,881.74
13377,DRBE12C,[DRBE12C] Aria collection Back End 12 buttons Crestron,8127.83,4876.7
13378,DRBE12K,[DRBE12K] Aria collection Back End 12 buttons KNX,8127.83,4876.7
13379,DRBE12R,[DRBE12R] Aria collection Back End 12 buttons RS485,8127.83,4876.7
13374,DRBE09C,[DRBE09C] Aria collection Back End 9 buttons Crestron,8127.83,4876.7
13375,DRBE09K,[DRBE09K] Aria collection Back End 9 buttons KNX,8127.83,4876.7
13376,DRBE09R,[DRBE09R] Aria collection Back End 9 buttons RS485,8127.83,4876.7
13380,DRBETTC,[DRBETTC] Aria collection Back End Temperature control interface Crestron,10625.22,6375.13
13381,DRBETTK,[DRBETTK] Aria collection Back End Temperature control interface KNX,9125.22,5475.13
13382,DRBETTR,[DRBETTR] Aria collection Back End Temperature control interface RS485,7875.65,4725.39
13413,DRFETTXGIW,[DRFETTXGIW] Aria collection Front End Temperature control interface Glass Ice White,1625.22,975.13
13414,DRFETTXGSW,[DRFETTXGSW] Aria collection Front End Temperature control interface Glass Sand White,1625.22,975.13
13415,DRFETTXGVG,[DRFETTXGVG] Aria collection Front End Temperature control interface Glass Venetian Gold,1625.22,975.13
13416,DRFETTXGYB,[DRFETTXGYB] Aria collection Front End Temperature control interface Glass York Black,1625.22,975.13
13401,DRFE2FXGIWKPKP,[DRFE2FXGIWKPKP] Aria collection Front End double frame Glass Ice White  Combination: Keypad  Keypad,4278.26,2566.96
13402,DRFE2FXGIWKPTT,[DRFE2FXGIWKPTT] Aria collection Front End double frame Glass Ice White  Combination: Keypad  Temperature control i,3125.22,1875.13
13403,DRFE2FXGIWTTKP,[DRFE2FXGIWTTKP] Aria collection Front End double frame Glass Ice White  Combination: Temperature control interface,3125.22,1875.13
13404,DRFE2FXGSWKPKP,[DRFE2FXGSWKPKP] Aria collection Front End double frame Glass Sand White  Combination: Keypad  Keypad,3000,1800
13405,DRFE2FXGSWKPTT,[DRFE2FXGSWKPTT] Aria collection Front End double frame Glass Sand White  Combination: Keypad  Temperature control,3125.22,1875.13
13406,DRFE2FXGSWTTKP,[DRFE2FXGSWTTKP] Aria collection Front End double frame Glass Sand White  Combination: Temperature control interface,3125.22,1875.13
13407,DRFE2FXGVGKPKP,[DRFE2FXGVGKPKP] Aria collection Front End double frame Glass Venetian Gold  Combination: Keypad  Keypad,4278.26,2566.96
13408,DRFE2FXGVGKPTT,[DRFE2FXGVGKPTT] Aria collection Front End double frame Glass Venetian Gold  Combination: Keypad  Temperature contr,3125.22,1875.13
13409,DRFE2FXGVGTTKP,[DRFE2FXGVGTTKP] Aria collection Front End double frame Glass Venetian Gold  Combination: Temperature control interf,3125.22,1875.13
13410,DRFE2FXGYBKPKP,[DRFE2FXGYBKPKP] Aria collection Front End double frame Glass York Black  Combination: Keypad  Keypad,4278.26,2566.96
13411,DRFE2FXGYBKPTT,[DRFE2FXGYBKPTT] Aria collection Front End double frame Glass York Black  Combination: Keypad  Temperature control,3125.22,1875.13
13412,DRFE2FXGYBTTKP,[DRFE2FXGYBTTKP] Aria collection Front End double frame Glass York Black  Combination: Temperature control interface,3125.22,1875.13
13389,DRFE2FLGIWKPSK,[DRFE2FLGIWKPSK] Aria collection Front End double frame Legrand Arteor Glass Ice White  Combination: Keypad  Socket,4278.26,2566.96
13390,DRFE2FLGIWSKTT,[DRFE2FLGIWSKTT] Aria collection Front End double frame Legrand Arteor Glass Ice White  Combination: Socket  Temper,2875.65,1725.39
13391,DRFE2FLGIWTTSK,[DRFE2FLGIWTTSK] Aria collection Front End double frame Legrand Arteor Glass Ice White  Combination: Temperature con,2875.65,1725.39
13392,DRFE2FLGSWKPSK,[DRFE2FLGSWKPSK] Aria collection Front End double frame Legrand Arteor Glass Sand White  Combination: Keypad  Socke,2750.43,1650.26
13393,DRFE2FLGSWSKTT,[DRFE2FLGSWSKTT] Aria collection Front End double frame Legrand Arteor Glass Sand White  Combination: Socket  Tempe,2875.65,1725.39
13394,DRFE2FLGSWTTSK,[DRFE2FLGSWTTSK] Aria collection Front End double frame Legrand Arteor Glass Sand White  Combination: Temperature co,2875.65,1725.39
13395,DRFE2FLGVGKPSK,[DRFE2FLGVGKPSK] Aria collection Front End double frame Legrand Arteor Glass Venetian Gold  Combination: Keypad  So,4278.26,2566.96
13396,DRFE2FLGVGSKTT,[DRFE2FLGVGSKTT] Aria collection Front End double frame Legrand Arteor Glass Venetian Gold  Combination: Socket  Te,2875.65,1725.39
13397,DRFE2FLGVGTTSK,[DRFE2FLGVGTTSK] Aria collection Front End double frame Legrand Arteor Glass Venetian Gold  Combination: Temperature,2875.65,1725.39
13398,DRFE2FLGYBKPSK,[DRFE2FLGYBKPSK] Aria collection Front End double frame Legrand Arteor Glass York Black  Combination: Keypad  Socke,4278.26,2566.96
13399,DRFE2FLGYBSKTT,[DRFE2FLGYBSKTT] Aria collection Front End double frame Legrand Arteor Glass York Black  Combination: Socket  Tempe,2875.65,1725.39
13400,DRFE2FLGYBTTSK,[DRFE2FLGYBTTSK] Aria collection Front End double frame Legrand Arteor Glass York Black  Combination: Temperature co,2875.65,1725.39
13385,DRFE1FXGIW,[DRFE1FXGIW] Aria collection Front End single frame Glass Ice White,2139.13,1283.48
13386,DRFE1FXGSW,[DRFE1FXGSW] Aria collection Front End single frame Glass Sand White,1500,900
13387,DRFE1FXGVG,[DRFE1FXGVG] Aria collection Front End single frame Glass Venetian Gold,2139.13,1283.48
13388,DRFE1FXGYB,[DRFE1FXGYB] Aria collection Front End single frame Glass York Black,2139.13,1283.48
13383,DRDSV2,[DRDSV2] Aria collection Spare DST Back End V2,1604.35,962.61
13384,DRDSV4,[DRDSV4] Aria collection Spare DST Back End V4,2566.96,1540.17
13197,BLAB12,[BLAB12] Audioquest Black Lab 12m Subwoofer Cable,2173.04,1765.22
13196,BLAB08,[BLAB08] Audioquest Black Lab 8m Subwoofer Cable,1651.3,1339.13
13252,OPTFOR0.75,[OPTFOR0.75] Audioquest Forest Optilink 0.75m Braided Optical Fiber Cable,868.7,669.57
13253,OPTFOR01.5,[OPTFOR01.5] Audioquest Forest Optilink 1.5m Braided Optical Fiber Cable,1042.61,852.17
13237,IRED05,[IRED05] Audioquest Irish Red 5m Subwoofer Cable,3477.39,0
13254,OPTPEA0.75,[OPTPEA0.75] Audioquest Pearl Optilink 0.75m PVC Optical Fiber Cable,607.83,486.96
13255,OPTPEA01.5,[OPTPEA01.5] Audioquest Pearl Optilink 1.5m PVC Optical Fiber Cable,694.78,547.83
13259,SGBAN100120S,[SGBAN100120S] Audioquest SG100 SureGrip Silver Banana Plugs 120,19913.04,13939.13
13282,DHBXDP,[DHBXDP] Axes Collection Back Box and parts for Third Party RFID Reader Integration,2139.13,1283.48
13267,DHBECHC,[DHBECHC] Axes Collection Back End Card Holder Crestron,5989.57,3593.74
13268,DHBECHK,[DHBECHK] Axes Collection Back End Card Holder KNX,5989.57,3593.74
13270,DHBECRC,[DHBECRC] Axes Collection Back End Card Holder RFID Reader Crestron,5989.57,3593.74
13271,DHBECRK,[DHBECRK] Axes Collection Back End Card Holder RFID Reader KNX,5989.57,3593.74
13272,DHBECRR,[DHBECRR] Axes Collection Back End Card Holder RFID Reader RS485,5989.57,3593.74
13269,DHBECHR,[DHBECHR] Axes Collection Back End Card Holder RS485,5989.57,3593.74
